PO20240005409100031001Y                                                                                             00000107176.0000                                                                                                                                                                                                                                                                                                                                                                 00000107176.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100040001N698200K340   Summary(BOP)                                                                    00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409100040002N698200K340   Summary(Control Component)                                                      00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409100041001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100050001N                                                     Summary(Process Cost)                   00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409100050002N             Summary(Other)                                                                  00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409100051001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100061001Y                                                                                             00000107176.0000                                                                                                                                                                                                                                                                                                                                                                 00000107176.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100071001Y                                                                                             00000034082.0000                                                                                                    00000000031.8000                                                                                                                                                                                                                                             00000008052.0000                                                                                                    00000000007.5100                                                                                                                                                00000026030.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100081001Y                                                                                             00000000000.0000                                                                                                    00000000000.0000                                                                                                                                                                                                                                             00000000000.0000                                                                                                    00000000000.0000                                                                                                                                                00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100090001N                                                     Summary(Packaging Cost)                 00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PO20240005409100090002N                                                     Summary(Logistics Cost)                 00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PO20240005409100091001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100100001N             Summary(Exp. Tooling/pc)                Summary(Exp. Tooling/pc)                00000000000.0000IMPORT                                                                                                                              00000000001.000000000000000.000000000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409100101001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100111001Y                                                                                             00000141258.0000                                                                                                                                                                                                                                                                                                                                                                 00000115228.0000                                                                                                                                                                                                                                                                    00000026030.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100121001Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20240726SUPLY20240726SUPLY
PO20240005409100131001Y                                                                                             00000141258.0000                                                                                                                                                                                                                                                                                                                                                                 00000115228.0000                                                                                                                                                                                                                                                                    00000026030.0000                                                20240726SUPLY20240726SUPLY
PO20240005409100141001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200010001N                                                     Summary(Raw Mat Dom)                    00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200011001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200020001N                                                     Summary(Raw Mat Imp)                    00000000000.0000IMPORT                                                                                                                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200021001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200030001Y698200K350   Summary(BOP)                                                                    00000192552.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                             00000192552.0000                                                                                                                                                                                                                                                                                                                                    20240726SUPLY20240726SUPLY
PO20240005409200030002N698200K350   Summary(Control Component)                                                      00000000000.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200031001Y                                                                                             00000192552.0000                                                                                                                                                                                                                                                                                                                                                                 00000192552.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200040001N698200K350   Summary(BOP)                                                                    00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200040002N698200K350   Summary(Control Component)                                                      00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200041001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200050001N                                                     Summary(Process Cost)                   00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200050002N             Summary(Other)                                                                  00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200051001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200061001Y                                                                                             00000192552.0000                                                                                                                                                                                                                                                                                                                                                                 00000192552.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200071001Y                                                                                             00000030452.0000                                                                                                    00000000015.8100                                                                                                                                                                                                                                             00000011232.0000                                                                                                    00000000005.8300                                                                                                                                                00000019220.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200081001Y                                                                                             00000000000.0000                                                                                                    00000000000.0000                                                                                                                                                                                                                                             00000000000.0000                                                                                                    00000000000.0000                                                                                                                                                00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200090001N                                                     Summary(Packaging Cost)                 00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PO20240005409200090002N                                                     Summary(Logistics Cost)                 00000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     20240726SUPLY20240726SUPLY
PO20240005409200091001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200100001N             Summary(Exp. Tooling/pc)                Summary(Exp. Tooling/pc)                00000000000.0000IMPORT                                                                                                                              00000000001.000000000000000.000000000000000.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409200101001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200111001Y                                                                                             00000223004.0000                                                                                                                                                                                                                                                                                                                                                                 00000203784.0000                                                                                                                                                                                                                                                                    00000019220.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200121001Y                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20240726SUPLY20240726SUPLY
PO20240005409200131001Y                                                                                             00000223004.0000                                                                                                                                                                                                                                                                                                                                                                 00000203784.0000                                                                                                                                                                                                                                                                    00000019220.0000                                                20240726SUPLY20240726SUPLY
PO20240005409200141001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409300010001N                                                     Summary(Raw Mat Dom)                    00000000000.0000                                                                                                                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409300011001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409300020001N                                                     Summary(Raw Mat Imp)                    00000000000.0000IMPORT                                                                                                                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409300021001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409300030001N69820VT010   Summary(BOP)                                                                    00000000000.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409300030002N69820VT010   Summary(Control Component)                                                      00000000000.0000                                                                                                                    00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409300031001Y                                                                                             00000000000.0000                                                                                                                                                                                                                                                                                                                                                                 00000000000.0000                                                                                                                                                                                                                                                                    00000000000.0000                                                20240726SUPLY20240726SUPLY
PO20240005409300040001N69820VT010   Summary(BOP)                                                                    00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
PO20240005409300040002N69820VT010   Summary(Control Component)                                                      00000000000.0000IMPORT                                                                                                                              00000000001.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 20240726SUPLY20240726SUPLY
